rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
5642	NUP214	nucleoporin 214kDa	6413	2	0	0	1	0	0	0	1	1	1	5.497088e-01	NaN	NaN	5.497088e-01	1
5643	HSF5	heat shock transcription factor family member 5	1811	2	0	0	1	0	0	0	1	1	1	5.498441e-01	NaN	NaN	5.498441e-01	1
5644	C1orf58	chromosome 1 open reading frame 58	1334	12	0	0	2	0	0	0	2	2	2	2.178709e-01	1	5.620000e-01	5.498740e-01	1
5645	CDK5RAP3	CDK5 regulatory subunit associated protein 3	1575	9	0	1	1	0	0	0	1	1	1	5.499413e-01	NaN	NaN	5.499413e-01	1
5646	GAPDH	glyceraldehyde-3-phosphate dehydrogenase	1040	10	0	0	1	0	0	0	1	1	1	5.501795e-01	NaN	NaN	5.501795e-01	1
5647	FITM2	fat storage-inducing transmembrane protein 2	797	65	0	0	1	0	0	0	1	1	1	5.502889e-01	NaN	NaN	5.502889e-01	1
5648	MAGEA3	melanoma antigen family A, 3	949	14	0	0	1	0	0	0	1	1	1	5.503049e-01	NaN	NaN	5.503049e-01	1
5649	ADRA1D	adrenergic, alpha-1D-, receptor	1725	59	0	0	1	0	0	0	1	1	1	5.506225e-01	NaN	NaN	5.506225e-01	1
5650	POR	P450 (cytochrome) oxidoreductase	2103	79	0	0	1	0	0	0	1	1	1	5.506299e-01	NaN	NaN	5.506299e-01	1
5651	ALDH1L1	aldehyde dehydrogenase 1 family, member L1	2797	4	0	0	3	0	0	0	3	3	3	2.184385e-01	1	6.990000e-01	5.507382e-01	1
5652	MFSD1	major facilitator superfamily domain containing 1	1607	5	0	0	2	0	0	0	2	2	2	2.184482e-01	1	6.590000e-01	5.507531e-01	1
5653	ENDOD1	endonuclease domain containing 1	1507	73	0	0	2	0	0	0	2	2	2	2.184507e-01	1	7.560000e-01	5.507568e-01	1
5654	GPR109B	G protein-coupled receptor 109B	1164	20	0	0	1	0	0	0	1	1	1	5.508407e-01	NaN	NaN	5.508407e-01	1
5655	DAB1	disabled homolog 1 (Drosophila)	1720	29	1	1	3	0	0	0	3	3	3	2.187119e-01	1	5.110000e-01	5.511539e-01	1
5656	AGRN	agrin	6280	9	0	1	7	0	0	1	8	8	8	2.187286e-01	1	6.780000e-01	5.511793e-01	1
5657	NT5C1A	5'-nucleotidase, cytosolic IA	1127	49	0	0	1	1	0	0	2	2	2	2.187727e-01	1	9.780000e-01	5.512464e-01	1
5658	GHR	growth hormone receptor	1953	17	0	0	1	1	0	0	2	1	2	5.515363e-01	NaN	NaN	5.515363e-01	1
5659	H2AFY2	H2A histone family, member Y2	1151	20	0	0	1	0	0	0	1	1	1	5.517306e-01	NaN	NaN	5.517306e-01	1
5660	GFPT1	glutamine-fructose-6-phosphate transaminase 1	2118	7	0	0	2	0	0	0	2	2	2	2.191138e-01	1	2.090000e-01	5.517645e-01	1
5661	VEGFA	vascular endothelial growth factor A	1291	0	0	0	1	1	0	0	2	2	2	2.191294e-01	1	3.450000e-01	5.517881e-01	1
5662	PSG5	pregnancy specific beta-1-glycoprotein 5	1030	16	0	0	1	0	0	0	1	1	1	5.518114e-01	NaN	NaN	5.518114e-01	1
5663	STK24	serine/threonine kinase 24 (STE20 homolog, yeast)	1416	15	0	0	2	0	0	0	2	2	2	2.191667e-01	1	8.650000e-01	5.518447e-01	1
5664	C7orf28B	chromosome 7 open reading frame 28B	1507	18	0	0	2	0	0	0	2	2	2	3.172436e-01	1	6.770000e-01	5.519186e-01	1
5665	RRM1	ribonucleotide reductase M1	2536	0	0	0	1	0	0	0	1	1	1	5.519646e-01	NaN	NaN	5.519646e-01	1
5666	NCK2	NCK adaptor protein 2	1155	4	1	0	1	0	0	0	1	1	1	5.519676e-01	NaN	NaN	5.519676e-01	1
5667	HIF3A	hypoxia inducible factor 3, alpha subunit	2092	6	0	0	1	0	0	0	1	1	1	5.520018e-01	NaN	NaN	5.520018e-01	1
5668	FKTN	fukutin	1422	4	0	0	1	0	0	0	1	1	1	5.520769e-01	NaN	NaN	5.520769e-01	1
5669	OR51S1	olfactory receptor, family 51, subfamily S, member 1	971	20	0	0	1	0	0	0	1	1	1	5.520864e-01	NaN	NaN	5.520864e-01	1
5670	PPM1L	protein phosphatase 1 (formerly 2C)-like	1097	73	0	0	1	0	0	0	1	1	1	5.522612e-01	NaN	NaN	5.522612e-01	1
5671	TTC37	tetratricopeptide repeat domain 37	4933	17	0	0	1	0	0	0	1	1	1	5.522735e-01	NaN	NaN	5.522735e-01	1
5672	PPFIA4	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4	2170	28	0	1	3	0	0	0	3	3	3	2.194557e-01	1	4.610000e-01	5.522833e-01	1
5673	TRPC4	transient receptor potential cation channel, subfamily C, member 4	2989	18	0	0	2	0	0	0	2	2	2	2.196253e-01	1	9.430000e-01	5.525405e-01	1
5674	IFNA14	interferon, alpha 14	573	22	0	0	1	0	0	0	1	1	1	5.525597e-01	NaN	NaN	5.525597e-01	1
5675	SEMA5B	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B	3544	168	0	2	3	0	1	0	4	4	4	2.196542e-01	1	7.200000e-01	5.525842e-01	1
5676	BTN1A1	butyrophilin, subfamily 1, member A1	1607	0	0	0	1	0	0	0	1	1	1	5.526943e-01	NaN	NaN	5.526943e-01	1
5677	SH3TC2	SH3 domain and tetratricopeptide repeats 2	3931	8	0	1	0	0	1	0	1	1	1	5.527750e-01	NaN	NaN	5.527750e-01	1
5678	OR5H2	olfactory receptor, family 5, subfamily H, member 2	945	52	0	0	1	0	0	0	1	1	1	5.528265e-01	NaN	NaN	5.528265e-01	1
5679	CHD1L	chromodomain helicase DNA binding protein 1-like	2784	3	0	0	4	0	0	0	4	4	4	2.198545e-01	1	6.080000e-01	5.528877e-01	1
5680	ANO10	anoctamin 10	2031	47	0	0	1	0	0	0	1	1	1	5.529088e-01	NaN	NaN	5.529088e-01	1
5681	PAOX	polyamine oxidase (exo-N4-amino)	1645	38	0	0	1	0	0	0	1	1	1	5.530067e-01	NaN	NaN	5.530067e-01	1
5682	ASTE1	asteroid homolog 1 (Drosophila)	2155	143	0	1	1	0	0	0	1	1	1	5.531174e-01	NaN	NaN	5.531174e-01	1
5683	GATA4	GATA binding protein 4	1349	76	0	0	1	0	0	0	1	1	1	5.531230e-01	NaN	NaN	5.531230e-01	1
5684	ARHGAP15	Rho GTPase activating protein 15	1480	16	0	0	1	0	0	0	1	1	1	5.531369e-01	NaN	NaN	5.531369e-01	1
5685	LRRC4B	leucine rich repeat containing 4B	2150	7	0	0	4	0	0	0	4	4	4	2.200805e-01	1	9.190000e-01	5.532300e-01	1
5686	PPRC1	peroxisome proliferator-activated receptor gamma, coactivator-related 1	5049	6	0	1	2	0	0	0	2	2	2	5.408012e-01	1	3.920000e-01	5.532687e-01	1
5687	HEPHL1	hephaestin-like 1	3556	2	0	0	3	0	0	0	3	3	3	4.170878e-01	1	4.560000e-01	5.534446e-01	1
5688	KEAP1	kelch-like ECH-associated protein 1	1895	6	0	0	1	0	0	0	1	1	1	5.534550e-01	NaN	NaN	5.534550e-01	1
5689	PRAMEF7	PRAME family member 7	3859	2	0	0	1	0	0	0	1	1	1	5.534985e-01	NaN	NaN	5.534985e-01	1
5690	VASH1	vasohibin 1	1122	112	0	0	1	0	0	0	1	1	1	5.535017e-01	NaN	NaN	5.535017e-01	1
5691	ZFYVE1	zinc finger, FYVE domain containing 1	2374	4	0	0	0	0	0	1	1	1	1	5.535252e-01	NaN	NaN	5.535252e-01	1
5692	SCAMP5	secretory carrier membrane protein 5	732	5	0	0	1	0	0	0	1	1	1	5.535320e-01	NaN	NaN	5.535320e-01	1
5693	ITIH3	inter-alpha (globulin) inhibitor H3	2759	8	0	2	1	0	0	0	1	1	1	5.535813e-01	NaN	NaN	5.535813e-01	1
5694	CDC40	cell division cycle 40 homolog (S. cerevisiae)	1798	0	0	0	1	0	0	0	1	1	1	5.538371e-01	NaN	NaN	5.538371e-01	1
5695	SILV	silver homolog (mouse)	2526	4	0	2	2	0	0	0	2	2	2	8.646351e-01	1	2.440000e-01	5.538373e-01	1
5696	POLN	polymerase (DNA directed) nu	3003	1	0	0	1	0	0	0	1	1	1	5.538773e-01	NaN	NaN	5.538773e-01	1
5697	HMGA2	high mobility group AT-hook 2	420	0	1	0	1	0	0	0	1	1	1	5.539246e-01	NaN	NaN	5.539246e-01	1
5698	MYO1B	myosin IB	3531	2	0	0	1	0	0	0	1	1	1	5.539444e-01	NaN	NaN	5.539444e-01	1
5699	LSR	lipolysis stimulated lipoprotein receptor	1987	3	0	1	4	0	0	0	4	4	4	2.205554e-01	1	6.670000e-01	5.539484e-01	1
5700	SIAE	sialic acid acetylesterase	1759	37	0	0	1	0	0	0	1	1	1	5.541597e-01	NaN	NaN	5.541597e-01	1
5701	AKAP8	A kinase (PRKA) anchor protein 8	2196	2	0	0	2	0	0	0	2	2	2	5.135971e-01	1	4.300000e-01	5.543885e-01	1
5702	EFEMP1	EGF-containing fibulin-like extracellular matrix protein 1	1522	49	0	1	2	0	0	0	2	2	2	2.208574e-01	1	6.250000e-01	5.544047e-01	1
5703	ZNF653	zinc finger protein 653	2049	8	0	0	2	0	0	0	2	2	2	4.143774e-01	1	3.790000e-01	5.544133e-01	1
5704	LRRC33	leucine rich repeat containing 33	2087	15	0	2	4	0	0	0	4	4	4	2.208819e-01	1	6.620000e-01	5.544417e-01	1
5705	RPS6KA5	ribosomal protein S6 kinase, 90kDa, polypeptide 5	2477	22	0	0	1	0	0	0	1	1	1	5.546527e-01	NaN	NaN	5.546527e-01	1
5706	FAM189B	family with sequence similarity 189, member B	2143	22	0	0	1	0	0	0	1	1	1	5.548379e-01	NaN	NaN	5.548379e-01	1
5707	HTR3C	5-hydroxytryptamine (serotonin) receptor 3, family member C	1378	80	1	0	1	0	0	0	1	1	1	5.548423e-01	NaN	NaN	5.548423e-01	1
5708	ADCK2	aarF domain containing kinase 2	1909	25	0	2	1	0	0	0	1	1	1	5.551210e-01	NaN	NaN	5.551210e-01	1
5709	ARIH1	ariadne homolog, ubiquitin-conjugating enzyme E2 binding protein, 1 (Drosophila)	1726	18	0	1	0	1	0	0	1	1	1	5.551999e-01	NaN	NaN	5.551999e-01	1
5710	ZNF485	zinc finger protein 485	1342	13	0	0	1	0	0	0	1	1	1	5.554698e-01	NaN	NaN	5.554698e-01	1
5711	MPP4	membrane protein, palmitoylated 4 (MAGUK p55 subfamily member 4)	1998	0	0	0	1	0	0	0	1	1	1	5.554890e-01	NaN	NaN	5.554890e-01	1
5712	EFNB2	ephrin-B2	1020	12	0	1	1	0	0	0	1	1	1	5.555307e-01	NaN	NaN	5.555307e-01	1
5713	PLCD3	phospholipase C, delta 3	2425	126	0	0	1	0	0	0	1	1	1	5.555914e-01	NaN	NaN	5.555914e-01	1
5714	VCL	vinculin	3491	0	0	0	1	1	0	0	2	2	2	2.216711e-01	1	1.960000e-01	5.556320e-01	1
5715	TMEM55A	transmembrane protein 55A	798	8	0	0	1	0	0	1	2	2	2	2.217117e-01	1	9.230000e-01	5.556932e-01	1
5716	TIAM2	T-cell lymphoma invasion and metastasis 2	5203	11	0	1	2	0	0	0	2	2	2	7.646133e-01	1	2.180000e-01	5.557326e-01	1
5717	ZNF394	zinc finger protein 394	1694	7	0	1	1	0	0	0	1	1	1	5.557439e-01	NaN	NaN	5.557439e-01	1
5718	SYDE2	synapse defective 1, Rho GTPase, homolog 2 (C. elegans)	3611	3	0	0	2	0	0	0	2	2	2	2.219578e-01	1	8.230000e-01	5.560637e-01	1
5719	ANO1	anoctamin 1, calcium activated chloride channel	3061	0	1	0	1	0	0	1	2	2	2	2.219593e-01	1	8.350000e-01	5.560660e-01	1
5720	SRPR	signal recognition particle receptor ('docking protein')	2283	27	0	1	0	0	0	1	1	1	1	5.560998e-01	NaN	NaN	5.560998e-01	1
5721	SLC5A7	solute carrier family 5 (choline transporter), member 7	1775	24	0	0	3	0	0	0	3	3	3	2.219849e-01	1	4.350000e-01	5.561046e-01	1
5722	CCDC12	coiled-coil domain containing 12	566	7	0	0	1	0	0	0	1	1	1	5.561195e-01	NaN	NaN	5.561195e-01	1
5723	LRRC42	leucine rich repeat containing 42	1315	3	0	0	5	0	0	0	5	5	5	2.220591e-01	1	7.980000e-01	5.562162e-01	1
5724	MCM10	minichromosome maintenance complex component 10	2704	4	0	0	1	1	0	0	2	2	2	2.221622e-01	1	9.080000e-01	5.563714e-01	1
5725	TOR1B	torsin family 1, member B (torsin B)	1029	1	0	0	1	0	0	0	1	1	1	5.564421e-01	NaN	NaN	5.564421e-01	1
5726	HEATR3	HEAT repeat containing 3	2099	5	0	1	2	1	0	0	3	3	3	2.223674e-01	1	4.760000e-01	5.566799e-01	1
5727	ZNF277	zinc finger protein 277	1404	7	0	0	2	0	0	0	2	2	2	2.224868e-01	1	9.240000e-01	5.568594e-01	1
5728	SLC12A3	solute carrier family 12 (sodium/chloride transporters), member 3	3195	4	0	2	1	0	0	0	1	1	1	5.571973e-01	NaN	NaN	5.571973e-01	1
5729	RNF6	ring finger protein (C3H2C3 type) 6	2070	15	0	0	2	0	0	0	2	2	2	5.355437e-01	1	3.990000e-01	5.573092e-01	1
5730	ZBED1	zinc finger, BED-type containing 1	2092	4	0	0	1	0	0	0	1	1	1	5.575071e-01	NaN	NaN	5.575071e-01	1
5731	LGALS4	lectin, galactoside-binding, soluble, 4 (galectin 4)	1264	30	0	0	1	0	0	0	1	1	1	5.575214e-01	NaN	NaN	5.575214e-01	1
5732	ALDH9A1	aldehyde dehydrogenase 9 family, member A1	1597	14	0	0	1	0	0	0	1	1	1	5.576226e-01	NaN	NaN	5.576226e-01	1
5733	TLR3	toll-like receptor 3	2731	0	0	0	1	0	0	0	1	1	1	5.579008e-01	NaN	NaN	5.579008e-01	1
5734	SCAMP4	secretory carrier membrane protein 4	835	9	1	0	1	0	0	0	1	1	1	5.579145e-01	NaN	NaN	5.579145e-01	1
5735	DDX27	DEAD (Asp-Glu-Ala-Asp) box polypeptide 27	2473	8	0	0	2	0	0	0	2	2	2	2.232587e-01	1	5.220000e-01	5.580182e-01	1
5736	RCOR2	REST corepressor 2	1616	44	0	0	1	0	0	0	1	1	1	5.580829e-01	NaN	NaN	5.580829e-01	1
5737	ARPP21	cAMP-regulated phosphoprotein, 21kDa	2522	9	0	0	0	0	2	0	2	2	2	5.581235e-01	NaN	NaN	5.581235e-01	1
5738	MICAL2	microtubule associated monoxygenase, calponin and LIM domain containing 2	3479	25	0	1	3	0	0	0	3	3	3	2.234668e-01	1	7.160000e-01	5.583302e-01	1
5739	LRFN1	leucine rich repeat and fibronectin type III domain containing 1	2320	73	0	0	0	0	0	1	1	1	1	5.585648e-01	NaN	NaN	5.585648e-01	1
5740	POLRMT	polymerase (RNA) mitochondrial (DNA directed)	3777	9	0	0	2	0	0	0	2	2	2	2.236948e-01	1	5.110000e-01	5.586716e-01	1
5741	GLCCI1	glucocorticoid induced transcript 1	1672	32	0	0	1	0	0	0	1	1	1	5.586946e-01	NaN	NaN	5.586946e-01	1
5742	TLR1	toll-like receptor 1	2365	37	0	0	1	0	0	0	1	1	1	5.587914e-01	NaN	NaN	5.587914e-01	1
5743	GRK7	G protein-coupled receptor kinase 7	1674	9	0	0	2	0	0	0	2	2	2	2.237777e-01	1	3.470000e-01	5.587958e-01	1
5744	PPP3CC	protein phosphatase 3 (formerly 2B), catalytic subunit, gamma isoform	1591	21	0	0	1	0	0	0	1	1	1	5.588722e-01	NaN	NaN	5.588722e-01	1
5745	OR9G1	olfactory receptor, family 9, subfamily G, member 1	916	23	0	0	1	0	0	0	1	1	1	5.589451e-01	NaN	NaN	5.589451e-01	1
5746	KRT6A	keratin 6A	1727	21	0	0	1	0	0	0	1	1	1	5.589482e-01	NaN	NaN	5.589482e-01	1
5747	FAM116A	family with sequence similarity 116, member A	1905	8	0	0	2	0	0	0	2	2	2	2.239297e-01	1	9.620000e-01	5.590233e-01	1
5748	SLC1A6	solute carrier family 1 (high affinity aspartate/glutamate transporter), member 6	1731	5	0	1	4	0	0	0	4	4	4	2.240666e-01	1	9.870000e-01	5.592281e-01	1
5749	FAM122C	family with sequence similarity 122C	1171	41	0	0	1	0	0	0	1	1	1	5.594290e-01	NaN	NaN	5.594290e-01	1
5750	MTO1	mitochondrial translation optimization 1 homolog (S. cerevisiae)	2326	46	1	0	1	0	0	1	2	2	2	2.242015e-01	1	6.820000e-01	5.594299e-01	1
5751	RNF126	ring finger protein 126	968	192	0	0	1	0	0	0	1	1	1	5.595991e-01	NaN	NaN	5.595991e-01	1
5752	VPS35	vacuolar protein sorting 35 homolog (S. cerevisiae)	2615	6	0	0	1	0	0	0	1	1	1	5.596206e-01	NaN	NaN	5.596206e-01	1
5753	DTX2	deltex homolog 2 (Drosophila)	1905	25	0	0	1	0	0	0	1	1	1	5.596332e-01	NaN	NaN	5.596332e-01	1
5754	DPH2	DPH2 homolog (S. cerevisiae)	1630	18	0	2	1	1	0	0	2	2	2	2.244082e-01	1	9.560000e-01	5.597388e-01	1
5755	ITIH5L	inter-alpha (globulin) inhibitor H5-like	3992	8	0	0	3	0	0	0	3	3	3	2.244837e-01	1	8.250000e-01	5.598516e-01	1
5756	OR1C1	olfactory receptor, family 1, subfamily C, member 1	943	7	0	2	2	0	0	0	2	2	2	7.242480e-01	1	2.970000e-01	5.599012e-01	1
5757	RPL26	ribosomal protein L26	452	3	0	0	1	0	0	0	1	1	1	5.599407e-01	NaN	NaN	5.599407e-01	1
5758	RACGAP1	Rac GTPase activating protein 1	1963	11	0	0	1	0	0	0	1	1	1	5.600810e-01	NaN	NaN	5.600810e-01	1
5759	CAMTA1	calmodulin binding transcription activator 1	5110	6	0	1	3	0	0	0	3	3	3	5.176463e-01	1	4.080000e-01	5.601127e-01	1
5760	IFRD2	interferon-related developmental regulator 2	2196	26	0	0	1	0	0	0	1	1	1	5.602501e-01	NaN	NaN	5.602501e-01	1
5761	FOXI2	forkhead box I2	961	55	0	0	0	1	0	0	1	1	1	5.603337e-01	NaN	NaN	5.603337e-01	1
5762	SEMA3D	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D	2400	1	0	1	2	0	0	1	3	3	3	2.249069e-01	1	8.440000e-01	5.604834e-01	1
5763	MST1R	macrophage stimulating 1 receptor (c-met-related tyrosine kinase)	4279	3	0	0	1	0	0	0	1	1	1	5.604995e-01	NaN	NaN	5.604995e-01	1
5764	ZNF823	zinc finger protein 823	1845	24	1	0	3	0	0	0	3	3	3	3.265773e-01	1	6.820000e-01	5.606399e-01	1
5765	GPR77	G protein-coupled receptor 77	1018	47	1	0	2	0	0	0	2	2	2	2.250853e-01	1	7.710000e-01	5.607496e-01	1
5766	PLEKHH3	pleckstrin homology domain containing, family H (with MyTH4 domain) member 3	2430	25	0	0	1	0	0	0	1	1	1	5.608042e-01	NaN	NaN	5.608042e-01	1
5767	NSFL1C	NSFL1 (p97) cofactor (p47)	1145	28	0	0	1	0	0	0	1	1	1	5.608847e-01	NaN	NaN	5.608847e-01	1
5768	AATK	apoptosis-associated tyrosine kinase	4179	31	1	0	4	0	1	0	5	5	5	2.252396e-01	1	9.290000e-01	5.609796e-01	1
5769	KCMF1	potassium channel modulatory factor 1	1170	7	0	0	1	0	0	0	1	1	1	5.610559e-01	NaN	NaN	5.610559e-01	1
5770	EXT1	exostoses (multiple) 1	2281	49	1	0	1	0	0	0	1	1	1	5.610747e-01	NaN	NaN	5.610747e-01	1
5771	CRYBB1	crystallin, beta B1	781	73	0	0	1	0	0	0	1	1	1	5.611717e-01	NaN	NaN	5.611717e-01	1
5772	ZNF7	zinc finger protein 7	2079	22	0	0	1	1	0	0	2	2	2	2.253950e-01	1	9.770000e-01	5.612112e-01	1
5773	ARHGAP33	Rho GTPase activating protein 33	3944	12	0	1	3	0	0	0	3	3	3	4.822224e-01	1	4.260000e-01	5.616358e-01	1
5774	HPSE	heparanase	1684	40	0	0	2	0	0	0	2	2	2	2.258013e-01	1	8.240000e-01	5.618161e-01	1
5775	CYSLTR1	cysteinyl leukotriene receptor 1	1020	3	0	1	3	0	0	0	3	3	3	2.258901e-01	1	8.920000e-01	5.619484e-01	1
5776	NOL11	nucleolar protein 11	2230	5	0	0	1	0	0	0	1	1	1	5.619595e-01	NaN	NaN	5.619595e-01	1
5777	TAPT1	transmembrane anterior posterior transformation 1	1758	5	1	0	1	0	0	0	1	1	1	5.623815e-01	NaN	NaN	5.623815e-01	1
5778	DISP2	dispatched homolog 2 (Drosophila)	4236	2	0	1	7	0	0	0	7	5	7	5.682955e-01	1	2.580000e-01	5.623818e-01	1
5779	SPESP1	sperm equatorial segment protein 1	1059	94	0	0	1	0	0	0	1	1	1	5.626503e-01	NaN	NaN	5.626503e-01	1
5780	ROPN1	ropporin, rhophilin associated protein 1	655	20	0	1	1	0	0	0	1	1	1	5.626884e-01	NaN	NaN	5.626884e-01	1
5781	PDS5B	PDS5, regulator of cohesion maintenance, homolog B (S. cerevisiae)	4480	3	0	0	1	0	0	0	1	1	1	5.627271e-01	NaN	NaN	5.627271e-01	1
5782	C1orf156	chromosome 1 open reading frame 156	1121	1	0	0	1	0	0	0	1	1	1	5.627460e-01	NaN	NaN	5.627460e-01	1
5783	SLC16A1	solute carrier family 16, member 1 (monocarboxylic acid transporter 1)	1519	1	0	1	2	0	0	0	2	2	2	2.264332e-01	1	1.130000e-01	5.627557e-01	1
5784	SLC6A6	solute carrier family 6 (neurotransmitter transporter, taurine), member 6	1921	4	0	0	2	0	0	0	2	2	2	2.265040e-01	1	9.870000e-01	5.628608e-01	1
5785	TMEM66	transmembrane protein 66	1040	1	0	0	1	0	0	0	1	1	1	5.629985e-01	NaN	NaN	5.629985e-01	1
5786	CTTNBP2	cortactin binding protein 2	5082	2	0	0	2	0	0	0	2	2	2	6.724356e-01	1	2.670000e-01	5.630193e-01	1
5787	PRKACA	protein kinase, cAMP-dependent, catalytic, alpha	1280	52	0	0	1	0	0	0	1	1	1	5.630261e-01	NaN	NaN	5.630261e-01	1
5788	NCKIPSD	NCK interacting protein with SH3 domain	2405	1	0	0	1	0	0	0	1	1	1	5.630463e-01	NaN	NaN	5.630463e-01	1
5789	ANKS1B	ankyrin repeat and sterile alpha motif domain containing 1B	4772	6	1	0	3	0	0	0	3	3	3	8.586175e-01	1	2.240000e-01	5.631147e-01	1
5790	KRT17	keratin 17	1328	9	2	0	1	0	0	0	1	1	1	5.631162e-01	NaN	NaN	5.631162e-01	1
5791	NR1H4	nuclear receptor subfamily 1, group H, member 4	1455	12	0	0	1	0	0	0	1	1	1	5.632093e-01	NaN	NaN	5.632093e-01	1
5792	ANXA11	annexin A11	1574	3	0	0	1	0	0	0	1	1	1	5.632258e-01	NaN	NaN	5.632258e-01	1
5793	ALS2CL	ALS2 C-terminal like	2962	0	0	0	1	0	0	0	1	1	1	5.632972e-01	NaN	NaN	5.632972e-01	1
5794	OTUD7B	OTU domain containing 7B	2576	26	1	1	1	0	0	0	1	1	1	5.633396e-01	NaN	NaN	5.633396e-01	1
5795	PRKCD	protein kinase C, delta	2099	3	0	0	1	0	0	0	1	1	1	5.634286e-01	NaN	NaN	5.634286e-01	1
5796	CHGB	chromogranin B (secretogranin 1)	2050	20	0	0	1	0	0	0	1	1	1	5.635547e-01	NaN	NaN	5.635547e-01	1
5797	FHAD1	forkhead-associated (FHA) phosphopeptide binding domain 1	4359	0	1	1	2	0	0	0	2	2	2	9.999997e-01	1	5.800000e-02	5.635967e-01	1
5798	CES7	carboxylesterase 7	1942	10	0	1	2	1	0	0	3	3	3	4.801515e-01	1	2.970000e-01	5.637623e-01	1
5799	GALR2	galanin receptor 2	1180	21	0	0	1	0	0	0	1	1	1	5.638194e-01	NaN	NaN	5.638194e-01	1
5800	KRT31	keratin 31	1277	19	0	2	1	0	0	0	1	1	1	5.638925e-01	NaN	NaN	5.638925e-01	1
5801	HAUS3	HAUS augmin-like complex, subunit 3	1928	47	0	0	1	0	0	0	1	1	1	5.639172e-01	NaN	NaN	5.639172e-01	1
5802	OR5AR1	olfactory receptor, family 5, subfamily AR, member 1	931	23	0	0	1	0	0	0	1	1	1	5.640308e-01	NaN	NaN	5.640308e-01	1
5803	CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	1561	21	0	1	1	0	0	0	1	1	1	5.641001e-01	NaN	NaN	5.641001e-01	1
5804	DGKA	diacylglycerol kinase, alpha 80kDa	2300	5	1	0	0	0	0	1	1	1	1	5.641397e-01	NaN	NaN	5.641397e-01	1
5805	OR51B5	olfactory receptor, family 51, subfamily B, member 5	939	14	0	0	1	0	0	0	1	1	1	5.642964e-01	NaN	NaN	5.642964e-01	1
5806	PER1	period homolog 1 (Drosophila)	3957	0	0	0	1	0	0	0	1	1	1	5.642983e-01	NaN	NaN	5.642983e-01	1
5807	C6orf226	chromosome 6 open reading frame 226	308	2	0	1	1	0	0	0	1	1	1	5.644169e-01	NaN	NaN	5.644169e-01	1
5808	KIAA0947	KIAA0947	6873	8	0	2	6	1	0	0	7	6	7	6.357801e-01	1	2.790000e-01	5.644994e-01	1
5809	RAF1	v-raf-1 murine leukemia viral oncogene homolog 1	2011	37	1	0	1	0	0	0	1	1	1	5.645077e-01	NaN	NaN	5.645077e-01	1
5810	NLE1	notchless homolog 1 (Drosophila)	1508	50	0	0	2	0	0	0	2	2	2	2.276484e-01	1	8.000000e-02	5.645573e-01	1
5811	FYCO1	FYVE and coiled-coil domain containing 1	5533	2	0	0	2	0	0	1	3	3	3	2.276714e-01	1	7.350000e-01	5.645913e-01	1
5812	DNAJA3	DnaJ (Hsp40) homolog, subfamily A, member 3	1514	4	0	0	1	0	0	0	1	1	1	5.646343e-01	NaN	NaN	5.646343e-01	1
5813	LHX4	LIM homeobox 4	1193	12	0	1	1	0	0	0	1	1	1	5.646550e-01	NaN	NaN	5.646550e-01	1
5814	AK3L1	adenylate kinase 3-like 1	688	145	0	0	1	0	0	0	1	1	1	5.647156e-01	NaN	NaN	5.647156e-01	1
5815	FAM49B	family with sequence similarity 49, member B	1015	1	0	1	1	0	0	0	1	1	1	5.649793e-01	NaN	NaN	5.649793e-01	1
5816	GRIK5	glutamate receptor, ionotropic, kainate 5	3017	1	0	0	1	0	0	0	1	1	1	5.649860e-01	NaN	NaN	5.649860e-01	1
5817	TRIM16L	tripartite motif-containing 16-like	1063	33	0	0	2	0	0	0	2	2	2	2.280114e-01	1	9.450000e-01	5.650942e-01	1
5818	STRADA	STE20-related kinase adaptor alpha	1400	10	0	0	1	0	0	0	1	1	1	5.652049e-01	NaN	NaN	5.652049e-01	1
5819	PTPN13	protein tyrosine phosphatase, non-receptor type 13 (APO-1/CD95 (Fas)-associated phosphatase)	7661	3	0	0	2	0	0	0	2	2	2	7.578402e-01	1	2.270000e-01	5.652398e-01	1
5820	NDUFAF1	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 1	1002	4	1	0	2	0	0	0	2	2	2	2.282642e-01	1	7.890000e-01	5.654679e-01	1
5821	BIRC2	baculoviral IAP repeat-containing 2	1885	14	1	0	1	0	0	0	1	1	1	5.655411e-01	NaN	NaN	5.655411e-01	1
5822	DAAM2	dishevelled associated activator of morphogenesis 2	3300	8	0	0	5	0	0	0	5	5	5	2.283903e-01	1	9.880000e-01	5.656541e-01	1
5823	SUMF1	sulfatase modifying factor 1	1159	54	0	0	2	0	0	0	2	2	2	2.284568e-01	1	5.110000e-01	5.657523e-01	1
